region,dep_city,dep_date,dep_time_slot,arr_city,blablacar_arr_time_slot,blablacar_price,blablacar_distance_in_km,blablacar_duration_in_min,blablacar_price_per_km,route,train_arr_time_slot,train_duration_in_min,train_nb_changes,train_name_1,train_name_2,train_price,BlablacarBus_available,train_distance_in_km,train_price_per_km,train_available,Paris_is_dep_city
0,Paris,20/01/2023,4,Nantes,4,32,370.348,230,0.086405219,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,1,Nantes,1,25,380.185,240,0.06575746,"Paris,Nantes",1,224,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,20/01/2023,1,Nantes,2,29,396.878,290,0.073070314,"Paris,Nantes",1,224,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,20/01/2023,1,Nantes,2,27,360.571,220,0.07488123,"Paris,Nantes",1,224,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,20/01/2023,1,Nantes,2,31,382.781,240,0.080986256,"Paris,Nantes",1,224,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,20/01/2023,1,Nantes,2,32,370.929,230,0.086269879,"Paris,Nantes",1,224,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,20/01/2023,1,Nantes,2,25,371.777,240,0.067244612,"Paris,Nantes",1,224,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,20/01/2023,1,Nantes,2,29,357.689,230,0.081076019,"Paris,Nantes",1,224,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,20/01/2023,1,Nantes,2,23,370.5,230,0.062078273,"Paris,Nantes",1,224,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,20/01/2023,1,Nantes,2,30,390.444,260,0.076835603,"Paris,Nantes",1,224,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,20/01/2023,1,Nantes,2,32,361.693,220,0.088472821,"Paris,Nantes",1,224,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,20/01/2023,1,Nantes,2,32,380.43,240,0.084115343,"Paris,Nantes",1,224,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,20/01/2023,1,Nantes,2,23,389.064,240,0.059116238,"Paris,Nantes",1,224,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,20/01/2023,2,Nantes,3,23,391.131,250,0.058803828,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,2,Nantes,3,32,390.008,270,0.082049599,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,2,Nantes,3,39,381.5,240,0.102228047,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,2,Nantes,3,29,448.052,310,0.06472463,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,2,Nantes,3,45,388.13,250,0.115940535,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,2,Nantes,3,25,384.075,300,0.065091453,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,2,Nantes,3,26,406.302,330,0.063991809,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,2,Nantes,3,36,384.096,250,0.093726568,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,2,Nantes,3,23,357.593,210,0.064318932,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,2,Nantes,3,40,383.97,240,0.104174805,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,25,373.342,240,0.066962731,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,26,394.421,250,0.065919411,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,3,27,363.677,230,0.074241703,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,32,378.836,250,0.084469269,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,32,375.235,240,0.085279891,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,51,378.338,240,0.134800099,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,26,383.885,260,0.067728617,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,39,388.061,250,0.100499664,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,30,392.873,250,0.076360554,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,25,377.227,240,0.066273093,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,32,388.823,240,0.082299658,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,32,365.317,220,0.087595157,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,30,383.211,260,0.078285853,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,27,374.589,230,0.072078999,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,27,379.182,230,0.071205912,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,32,361.857,250,0.088432723,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,25,365.379,240,0.068422104,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,26,333.627,220,0.077931342,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,26,371.015,230,0.070078029,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,22,364.075,250,0.06042711,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,26,430.305,300,0.060422259,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,37,378.742,230,0.097691832,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,3,Nantes,4,39,377.352,240,0.103351778,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,4,Nantes,4,51,377.374,240,0.135144446,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,21/01/2023,4,Nantes,4,32,370.348,230,0.086405219,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,21/01/2023,1,Nantes,1,22,400.269,260,0.054963037,"Paris,Nantes",1,222,0,Ouigo Classique,,22,No,342.7020248,0.064195711,Yes,Yes
0,Paris,21/01/2023,1,Nantes,1,29,365.317,220,0.079383111,"Paris,Nantes",1,222,0,Ouigo Classique,,22,No,342.7020248,0.064195711,Yes,Yes
0,Paris,21/01/2023,1,Nantes,2,23,374.323,260,0.061444261,"Paris,Nantes",1,222,0,Ouigo Classique,,22,No,342.7020248,0.064195711,Yes,Yes
0,Paris,21/01/2023,1,Nantes,2,27,376.984,240,0.071621077,"Paris,Nantes",1,222,0,Ouigo Classique,,22,No,342.7020248,0.064195711,Yes,Yes
0,Paris,21/01/2023,1,Nantes,2,30,432.406,290,0.069379241,"Paris,Nantes",1,222,0,Ouigo Classique,,22,No,342.7020248,0.064195711,Yes,Yes
0,Paris,21/01/2023,1,Nantes,2,20,334.404,230,0.059807897,"Paris,Nantes",1,222,0,Ouigo Classique,,22,No,342.7020248,0.064195711,Yes,Yes
0,Paris,21/01/2023,1,Nantes,2,25,412.119,260,0.06066209,"Paris,Nantes",1,222,0,Ouigo Classique,,22,No,342.7020248,0.064195711,Yes,Yes
0,Paris,21/01/2023,1,Nantes,2,25,392.013,240,0.063773395,"Paris,Nantes",1,222,0,Ouigo Classique,,22,No,342.7020248,0.064195711,Yes,Yes
0,Paris,21/01/2023,1,Nantes,2,27,379.509,240,0.071144558,"Paris,Nantes",1,222,0,Ouigo Classique,,22,No,342.7020248,0.064195711,Yes,Yes
0,Paris,21/01/2023,1,Nantes,2,29,437.007,300,0.066360493,"Paris,Nantes",1,222,0,Ouigo Classique,,22,No,342.7020248,0.064195711,Yes,Yes
0,Paris,21/01/2023,2,Nantes,3,60,444.748,290,0.134907858,"Paris,Nantes",3,259,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,21/01/2023,3,Nantes,4,23,377.393,230,0.060944427,"Paris,Nantes",3,135,0,TGV Inoui,,46,No,342.7020248,0.134227395,Yes,Yes
0,Paris,21/01/2023,3,Nantes,4,23,348.876,220,0.065926002,"Paris,Nantes",3,135,0,TGV Inoui,,46,No,342.7020248,0.134227395,Yes,Yes
0,Paris,21/01/2023,3,Nantes,4,32,379.705,240,0.084275951,"Paris,Nantes",3,135,0,TGV Inoui,,46,No,342.7020248,0.134227395,Yes,Yes
0,Paris,22/01/2023,1,Nantes,1,23,361.072,230,0.063699207,"Paris,Nantes",1,222,0,Ouigo Classique,,16,No,342.7020248,0.04668779,Yes,Yes
0,Paris,22/01/2023,1,Nantes,2,27,436.401,320,0.061869702,"Paris,Nantes",1,222,0,Ouigo Classique,,16,No,342.7020248,0.04668779,Yes,Yes
0,Paris,22/01/2023,1,Nantes,2,31,393.689,250,0.078742358,"Paris,Nantes",1,222,0,Ouigo Classique,,16,No,342.7020248,0.04668779,Yes,Yes
0,Paris,22/01/2023,1,Nantes,2,22,368.037,230,0.059776599,"Paris,Nantes",1,222,0,Ouigo Classique,,16,No,342.7020248,0.04668779,Yes,Yes
0,Paris,22/01/2023,2,Nantes,3,29,385.629,250,0.075201813,"Paris,Nantes",3,259,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,2,Nantes,3,26,364.756,230,0.071280527,"Paris,Nantes",3,259,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,2,Nantes,3,29,388.533,250,0.074639735,"Paris,Nantes",3,259,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,2,Nantes,3,30,459.769,300,0.065250158,"Paris,Nantes",3,259,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,2,Nantes,3,31,376.448,230,0.082348691,"Paris,Nantes",3,259,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,2,Nantes,3,32,373.155,240,0.085755249,"Paris,Nantes",3,259,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,2,Nantes,3,23,381.745,240,0.060249643,"Paris,Nantes",3,259,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,26,386.502,250,0.067270027,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,34,381.213,260,0.089188984,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,32,382.96,230,0.083559641,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,39,502.677,360,0.077584612,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,32,367.551,230,0.087062748,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,32,378.541,250,0.084535097,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,29,345.004,220,0.084056996,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,25,409.304,250,0.061079296,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,20,312.616,200,0.063976252,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,26,354.987,240,0.073242119,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,26,343.176,240,0.075762874,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,32,372.648,230,0.085871922,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,32,433.872,300,0.073754471,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,29,377.432,220,0.076835033,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,27,386.285,250,0.069896579,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,32,385.635,250,0.08298002,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,39,379.605,230,0.102738373,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,23,396.734,250,0.057973352,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,3,Nantes,4,37,397.793,240,0.0930132,"Paris,Nantes",4,244,0,Ouigo Classique,,30,No,342.7020248,0.087539605,Yes,Yes
0,Paris,22/01/2023,4,Nantes,4,44,396.304,260,0.111025879,"Paris,Nantes",1,524,2,BlablacarBus,SNCF,31.99,Yes,342.7020248,0.093346399,Yes,Yes
0,Paris,23/01/2023,1,Nantes,2,26,427.095,280,0.060876386,"Paris,Nantes",1,224,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,23/01/2023,1,Nantes,2,25,400.593,240,0.062407481,"Paris,Nantes",1,224,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,23/01/2023,1,Nantes,2,25,373.717,230,0.066895539,"Paris,Nantes",1,224,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,23/01/2023,1,Nantes,2,29,381.909,300,0.075934319,"Paris,Nantes",1,224,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,23/01/2023,1,Nantes,2,30,400.695,280,0.074869914,"Paris,Nantes",1,224,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,23/01/2023,1,Nantes,2,26,388.743,240,0.066882233,"Paris,Nantes",1,224,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,23/01/2023,1,Nantes,2,29,339.907,210,0.085317454,"Paris,Nantes",1,224,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,23/01/2023,1,Nantes,2,21,335.445,220,0.062603407,"Paris,Nantes",1,224,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,23/01/2023,1,Nantes,2,30,373.863,230,0.080243298,"Paris,Nantes",1,224,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,23/01/2023,1,Nantes,2,29,409.934,250,0.070743095,"Paris,Nantes",1,224,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,23/01/2023,1,Nantes,3,32,430.033,290,0.074412894,"Paris,Nantes",1,224,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,23/01/2023,1,Nantes,3,25,405.518,270,0.061649545,"Paris,Nantes",1,224,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,23/01/2023,2,Nantes,3,23,359.712,220,0.063940041,"Paris,Nantes",3,260,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,23/01/2023,2,Nantes,3,23,366.818,240,0.062701394,"Paris,Nantes",3,260,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,23/01/2023,2,Nantes,4,23,471.385,340,0.048792388,"Paris,Nantes",3,260,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,23/01/2023,3,Nantes,4,31,435.846,300,0.07112604,"Paris,Nantes",4,244,0,Ouigo Classique,,16,No,342.7020248,0.04668779,Yes,Yes
0,Paris,23/01/2023,3,Nantes,4,26,379.302,290,0.068546963,"Paris,Nantes",4,244,0,Ouigo Classique,,16,No,342.7020248,0.04668779,Yes,Yes
0,Paris,23/01/2023,3,Nantes,4,29,381.424,240,0.076030874,"Paris,Nantes",4,244,0,Ouigo Classique,,16,No,342.7020248,0.04668779,Yes,Yes
0,Paris,23/01/2023,4,Nantes,4,23,387.487,250,0.05935683,"Paris,Nantes",4,153,0,TGV Inoui,,35,No,342.7020248,0.10212954,Yes,Yes
0,Paris,23/01/2023,4,Nantes,4,27,447.382,290,0.060351109,"Paris,Nantes",4,153,0,TGV Inoui,,35,No,342.7020248,0.10212954,Yes,Yes
0,Paris,23/01/2023,4,Nantes,4,29,412.779,270,0.070255512,"Paris,Nantes",4,153,0,TGV Inoui,,35,No,342.7020248,0.10212954,Yes,Yes
0,Paris,24/01/2023,1,Nantes,2,29,394.904,250,0.073435569,"Paris,Nantes",1,224,0,Ouigo Classique,,10,No,342.7020248,0.029179868,Yes,Yes
0,Paris,24/01/2023,2,Nantes,3,27,389.151,270,0.069381808,"Paris,Nantes",3,259,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,24/01/2023,2,Nantes,3,35,465.611,310,0.075170045,"Paris,Nantes",3,259,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,24/01/2023,2,Nantes,3,25,369.341,220,0.067688126,"Paris,Nantes",3,259,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,24/01/2023,3,Nantes,4,26,374.685,250,0.069391622,"Paris,Nantes",4,244,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,24/01/2023,3,Nantes,4,26,362.647,230,0.071695064,"Paris,Nantes",4,244,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,24/01/2023,3,Nantes,4,27,377.722,240,0.071481142,"Paris,Nantes",4,244,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,25/01/2023,1,Nantes,1,25,375.677,240,0.066546528,"Paris,Nantes",1,224,0,Ouigo Classique,,16,No,342.7020248,0.04668779,Yes,Yes
0,Paris,25/01/2023,1,Nantes,2,27,374.334,230,0.0721281,"Paris,Nantes",1,224,0,Ouigo Classique,,16,No,342.7020248,0.04668779,Yes,Yes
0,Paris,25/01/2023,2,Nantes,2,25,385.299,230,0.064884674,"Paris,Nantes",3,259,0,Ouigo Classique,,16,No,342.7020248,0.04668779,Yes,Yes
0,Paris,25/01/2023,2,Nantes,3,26,382.371,240,0.067996788,"Paris,Nantes",3,259,0,Ouigo Classique,,16,No,342.7020248,0.04668779,Yes,Yes
0,Paris,25/01/2023,3,Nantes,4,25,376.235,240,0.066447832,"Paris,Nantes",4,244,0,Ouigo Classique,,16,No,342.7020248,0.04668779,Yes,Yes
0,Paris,25/01/2023,3,Nantes,4,44,402.572,280,0.109297219,"Paris,Nantes",4,244,0,Ouigo Classique,,16,No,342.7020248,0.04668779,Yes,Yes
0,Paris,25/01/2023,3,Nantes,4,22,381.789,240,0.057623452,"Paris,Nantes",4,244,0,Ouigo Classique,,16,No,342.7020248,0.04668779,Yes,Yes
0,Paris,26/01/2023,1,Nantes,1,23,379.737,260,0.060568235,"Paris,Nantes",1,224,0,Ouigo Classique,,10,No,342.7020248,0.029179868,Yes,Yes
0,Paris,26/01/2023,1,Nantes,1,25,394.604,250,0.063354654,"Paris,Nantes",1,224,0,Ouigo Classique,,10,No,342.7020248,0.029179868,Yes,Yes
0,Paris,26/01/2023,1,Nantes,1,39,371.71,230,0.104920503,"Paris,Nantes",1,224,0,Ouigo Classique,,10,No,342.7020248,0.029179868,Yes,Yes
0,Paris,26/01/2023,1,Nantes,2,39,427.385,280,0.091252618,"Paris,Nantes",1,224,0,Ouigo Classique,,10,No,342.7020248,0.029179868,Yes,Yes
0,Paris,26/01/2023,1,Nantes,2,49,384.729,250,0.127362377,"Paris,Nantes",1,224,0,Ouigo Classique,,10,No,342.7020248,0.029179868,Yes,Yes
0,Paris,26/01/2023,1,Nantes,2,25,392.051,280,0.063767214,"Paris,Nantes",1,224,0,Ouigo Classique,,10,No,342.7020248,0.029179868,Yes,Yes
0,Paris,26/01/2023,2,Nantes,3,23,384.773,230,0.059775504,"Paris,Nantes",3,259,0,Ouigo Classique,,16,No,342.7020248,0.04668779,Yes,Yes
0,Paris,26/01/2023,3,Nantes,4,26,377.402,240,0.068892057,"Paris,Nantes",4,244,0,Ouigo Classique,,22,No,342.7020248,0.064195711,Yes,Yes
0,Paris,26/01/2023,3,Nantes,4,25,386.962,240,0.064605827,"Paris,Nantes",4,244,0,Ouigo Classique,,22,No,342.7020248,0.064195711,Yes,Yes
0,Paris,26/01/2023,3,Nantes,4,39,370.388,230,0.105294988,"Paris,Nantes",4,244,0,Ouigo Classique,,22,No,342.7020248,0.064195711,Yes,Yes
0,Paris,26/01/2023,3,Nantes,4,35,380.454,240,0.091995353,"Paris,Nantes",4,244,0,Ouigo Classique,,22,No,342.7020248,0.064195711,Yes,Yes
0,Paris,26/01/2023,4,Nantes,4,26,376.738,230,0.069013479,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,27/01/2023,4,Nantes,1,36,389.829,240,0.092348183,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,27/01/2023,1,Nantes,2,25,379.694,240,0.065842494,"Paris,Nantes",1,224,0,Ouigo Classique,,13,No,342.7020248,0.037933829,Yes,Yes
0,Paris,27/01/2023,2,Nantes,3,27,428.432,290,0.063020503,"Paris,Nantes",3,259,0,Ouigo Classique,,22,No,342.7020248,0.064195711,Yes,Yes
0,Paris,27/01/2023,3,Nantes,4,25,379.994,240,0.065790512,"Paris,Nantes",3,118,0,TGV Inoui,,75,No,342.7020248,0.218849013,Yes,Yes
0,Paris,27/01/2023,3,Nantes,4,34,358.732,210,0.094778275,"Paris,Nantes",3,118,0,TGV Inoui,,75,No,342.7020248,0.218849013,Yes,Yes
0,Paris,28/01/2023,1,Nantes,1,23,355.756,230,0.064651053,"Paris,Nantes",1,222,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,28/01/2023,1,Nantes,2,26,388.918,260,0.066852138,"Paris,Nantes",1,222,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,28/01/2023,1,Nantes,2,23,377.072,230,0.060996308,"Paris,Nantes",1,222,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,28/01/2023,1,Nantes,2,30,384.202,240,0.078083925,"Paris,Nantes",1,222,0,Ouigo Classique,,19,No,342.7020248,0.05544175,Yes,Yes
0,Paris,28/01/2023,3,Nantes,4,26,376.812,230,0.068999926,"Paris,Nantes",3,135,0,TGV Inoui,,46,No,342.7020248,0.134227395,Yes,Yes
0,Paris,28/01/2023,4,Nantes,4,27,438.193,280,0.061616685,"Paris,Nantes",,,,,,,,,,No,Yes
0,Paris,20/01/2023,1,Lyon,1,39,495.239,320,0.078749856,"Paris,Lyon",2,308,0,SNCF,,65.6,No,392.0477412,0.16732656,Yes,Yes
0,Paris,20/01/2023,1,Lyon,1,35,487.024,320,0.071865042,"Paris,Lyon",2,308,0,SNCF,,65.6,No,392.0477412,0.16732656,Yes,Yes
0,Paris,20/01/2023,1,Lyon,1,31,471.3,300,0.065775515,"Paris,Lyon",2,308,0,SNCF,,65.6,No,392.0477412,0.16732656,Yes,Yes
0,Paris,20/01/2023,1,Lyon,2,27,439.491,280,0.061434705,"Paris,Lyon",2,308,0,SNCF,,65.6,No,392.0477412,0.16732656,Yes,Yes
0,Paris,20/01/2023,1,Lyon,2,29,463.075,300,0.062624845,"Paris,Lyon",2,308,0,SNCF,,65.6,No,392.0477412,0.16732656,Yes,Yes
0,Paris,20/01/2023,1,Lyon,2,39,469.175,310,0.083124634,"Paris,Lyon",2,308,0,SNCF,,65.6,No,392.0477412,0.16732656,Yes,Yes
0,Paris,20/01/2023,1,Lyon,2,23,499.117,310,0.04608138,"Paris,Lyon",2,308,0,SNCF,,65.6,No,392.0477412,0.16732656,Yes,Yes
0,Paris,20/01/2023,1,Lyon,2,32,458.651,290,0.069769825,"Paris,Lyon",2,308,0,SNCF,,65.6,No,392.0477412,0.16732656,Yes,Yes
0,Paris,20/01/2023,1,Lyon,2,36,494.758,320,0.072762846,"Paris,Lyon",2,308,0,SNCF,,65.6,No,392.0477412,0.16732656,Yes,Yes
0,Paris,20/01/2023,1,Lyon,2,29,472.616,290,0.061360597,"Paris,Lyon",2,308,0,SNCF,,65.6,No,392.0477412,0.16732656,Yes,Yes
0,Paris,20/01/2023,1,Lyon,3,27,446.25,290,0.060504202,"Paris,Lyon",2,308,0,SNCF,,65.6,No,392.0477412,0.16732656,Yes,Yes
0,Paris,20/01/2023,1,Lyon,3,34,452.359,290,0.075161542,"Paris,Lyon",2,308,0,SNCF,,65.6,No,392.0477412,0.16732656,Yes,Yes
0,Paris,20/01/2023,2,Lyon,3,29,455.441,290,0.063674548,"Paris,Lyon",3,292,0,Ouigo Classique,,30,No,392.0477412,0.076521293,Yes,Yes
0,Paris,20/01/2023,2,Lyon,3,29,457.432,290,0.063397401,"Paris,Lyon",3,292,0,Ouigo Classique,,30,No,392.0477412,0.076521293,Yes,Yes
0,Paris,20/01/2023,2,Lyon,3,29,463.034,290,0.06263039,"Paris,Lyon",3,292,0,Ouigo Classique,,30,No,392.0477412,0.076521293,Yes,Yes
0,Paris,20/01/2023,2,Lyon,3,29,442.994,290,0.065463641,"Paris,Lyon",3,292,0,Ouigo Classique,,30,No,392.0477412,0.076521293,Yes,Yes
0,Paris,20/01/2023,2,Lyon,3,31,449.785,320,0.068921818,"Paris,Lyon",3,292,0,Ouigo Classique,,30,No,392.0477412,0.076521293,Yes,Yes
0,Paris,20/01/2023,2,Lyon,3,29,448.244,300,0.064696906,"Paris,Lyon",3,292,0,Ouigo Classique,,30,No,392.0477412,0.076521293,Yes,Yes
0,Paris,20/01/2023,2,Lyon,3,32,475.254,310,0.067332416,"Paris,Lyon",3,292,0,Ouigo Classique,,30,No,392.0477412,0.076521293,Yes,Yes
0,Paris,20/01/2023,2,Lyon,3,30,462.993,300,0.064795796,"Paris,Lyon",3,292,0,Ouigo Classique,,30,No,392.0477412,0.076521293,Yes,Yes
0,Paris,20/01/2023,2,Lyon,3,64,499.996,330,0.128001024,"Paris,Lyon",3,292,0,Ouigo Classique,,30,No,392.0477412,0.076521293,Yes,Yes
